Timestamp,Matrix Size,Algorithm,Time Taken (s)
2024-10-26 15:36:16,3,dijkstra_all_pairs,0.0000000000
2024-10-26 15:36:16,3,floyd_warshall,0.0000000000
2024-10-26 15:36:16,3,dijkstra_all_pairs,0.0000000000
2024-10-26 15:36:16,3,floyd_warshall,0.0000000000
2024-10-26 15:36:17,3,dijkstra_all_pairs,0.0000000000
2024-10-26 15:36:17,3,floyd_warshall,0.0000000000
2024-10-26 15:36:17,3,dijkstra_all_pairs,0.0025348663
2024-10-26 15:36:17,3,floyd_warshall,0.0000000000
2024-10-26 15:36:18,3,dijkstra_all_pairs,0.0000000000
2024-10-26 15:36:18,3,floyd_warshall,0.0000000000
2024-10-26 15:36:19,7,dijkstra_all_pairs,0.0000000000
2024-10-26 15:36:19,7,floyd_warshall,0.0000000000
2024-10-26 15:36:19,7,dijkstra_all_pairs,0.0000000000
2024-10-26 15:36:19,7,floyd_warshall,0.0000000000
2024-10-26 15:36:20,7,dijkstra_all_pairs,0.0015020370
2024-10-26 15:36:20,7,floyd_warshall,0.0000000000
2024-10-26 15:36:21,7,dijkstra_all_pairs,0.0000000000
2024-10-26 15:36:21,7,floyd_warshall,0.0000000000
2024-10-26 15:36:21,7,dijkstra_all_pairs,0.0035421848
2024-10-26 15:36:21,7,floyd_warshall,0.0003874302
2024-10-26 15:36:22,11,dijkstra_all_pairs,0.0030074120
2024-10-26 15:36:22,11,floyd_warshall,0.0020887852
2024-10-26 15:36:23,11,dijkstra_all_pairs,0.0000000000
2024-10-26 15:36:23,11,floyd_warshall,0.0031037331
2024-10-26 15:36:24,11,dijkstra_all_pairs,0.0000000000
2024-10-26 15:36:24,11,floyd_warshall,0.0071406364
2024-10-26 15:36:25,11,dijkstra_all_pairs,0.0025134087
2024-10-26 15:36:25,11,floyd_warshall,0.0000000000
2024-10-26 15:36:26,11,dijkstra_all_pairs,0.0000000000
2024-10-26 15:36:26,11,floyd_warshall,0.0000000000
2024-10-26 15:36:27,15,dijkstra_all_pairs,0.0045242310
2024-10-26 15:36:27,15,floyd_warshall,0.0030012131
2024-10-26 15:36:28,15,dijkstra_all_pairs,0.0060358047
2024-10-26 15:36:28,15,floyd_warshall,0.0040025711
2024-10-26 15:36:29,15,dijkstra_all_pairs,0.0036463737
2024-10-26 15:36:29,15,floyd_warshall,0.0045893192
2024-10-26 15:36:31,15,dijkstra_all_pairs,0.0062098503
2024-10-26 15:36:31,15,floyd_warshall,0.0000000000
2024-10-26 15:36:32,15,dijkstra_all_pairs,0.0055849552
2024-10-26 15:36:32,15,floyd_warshall,0.0026140213
2024-10-26 15:36:34,19,dijkstra_all_pairs,0.0115303993
2024-10-26 15:36:34,19,floyd_warshall,0.0000000000
2024-10-26 15:36:35,19,dijkstra_all_pairs,0.0080926418
2024-10-26 15:36:35,19,floyd_warshall,0.0042560101
2024-10-26 15:36:37,19,dijkstra_all_pairs,0.0080649853
2024-10-26 15:36:37,19,floyd_warshall,0.0080022812
2024-10-26 15:36:38,19,dijkstra_all_pairs,0.0082471371
2024-10-26 15:36:38,19,floyd_warshall,0.0071327686
2024-10-26 15:36:40,19,dijkstra_all_pairs,0.0148611069
2024-10-26 15:36:40,19,floyd_warshall,0.0051195621
2024-10-26 15:36:42,23,dijkstra_all_pairs,0.0211634636
2024-10-26 15:36:42,23,floyd_warshall,0.0086054802
2024-10-26 15:36:44,23,dijkstra_all_pairs,0.0121750832
2024-10-26 15:36:44,23,floyd_warshall,0.0158696175
2024-10-26 15:36:46,23,dijkstra_all_pairs,0.0162742138
2024-10-26 15:36:46,23,floyd_warshall,0.0082650185
2024-10-26 15:36:48,23,dijkstra_all_pairs,0.0121185780
2024-10-26 15:36:48,23,floyd_warshall,0.0156118870
2024-10-26 15:36:51,23,dijkstra_all_pairs,0.0177626610
2024-10-26 15:36:51,23,floyd_warshall,0.0098145008
2024-10-26 15:36:53,27,dijkstra_all_pairs,0.0249974728
2024-10-26 15:36:53,27,floyd_warshall,0.0184948444
2024-10-26 15:36:56,27,dijkstra_all_pairs,0.0200307369
2024-10-26 15:36:56,27,floyd_warshall,0.0233161449
2024-10-26 15:36:59,27,dijkstra_all_pairs,0.0245754719
2024-10-26 15:36:59,27,floyd_warshall,0.0157058239
2024-10-26 15:37:02,27,dijkstra_all_pairs,0.0269913673
2024-10-26 15:37:02,27,floyd_warshall,0.0130293369
2024-10-26 15:37:04,27,dijkstra_all_pairs,0.0326614380
2024-10-26 15:37:04,27,floyd_warshall,0.0173852444
2024-10-26 15:37:08,31,dijkstra_all_pairs,0.0413467884
2024-10-26 15:37:08,31,floyd_warshall,0.0269250870
2024-10-26 15:37:11,31,dijkstra_all_pairs,0.0371520519
2024-10-26 15:37:11,31,floyd_warshall,0.0254056454
2024-10-26 15:37:15,31,dijkstra_all_pairs,0.0398144722
2024-10-26 15:37:15,31,floyd_warshall,0.0258426666
2024-10-26 15:37:18,31,dijkstra_all_pairs,0.0413424969
2024-10-26 15:37:18,31,floyd_warshall,0.0274546146
2024-10-26 15:37:22,31,dijkstra_all_pairs,0.0403873920
2024-10-26 15:37:22,31,floyd_warshall,0.0328900814
2024-10-26 15:37:26,35,dijkstra_all_pairs,0.0543761253
2024-10-26 15:37:26,35,floyd_warshall,0.0416495800
2024-10-26 15:37:31,35,dijkstra_all_pairs,0.0640699863
2024-10-26 15:37:31,35,floyd_warshall,0.0350215435
2024-10-26 15:37:35,35,dijkstra_all_pairs,0.0572786331
2024-10-26 15:37:35,35,floyd_warshall,0.0401432514
2024-10-26 15:37:40,35,dijkstra_all_pairs,0.0563058853
2024-10-26 15:37:40,35,floyd_warshall,0.0403504372
