Timestamp,Matrix Size,Algorithm,Time Taken (s)
2024-10-26 12:13:00,3,dijkstra_all_pairs,0.0009884834
2024-10-26 12:13:00,3,floyd_warshall,0.0000000000
2024-10-26 12:13:00,3,dijkstra_all_pairs,0.0000000000
2024-10-26 12:13:00,3,floyd_warshall,0.0000000000
2024-10-26 12:13:01,3,dijkstra_all_pairs,0.0009963512
2024-10-26 12:13:01,3,floyd_warshall,0.0000000000
2024-10-26 12:13:01,5,dijkstra_all_pairs,0.0010213852
2024-10-26 12:13:01,5,floyd_warshall,0.0000000000
2024-10-26 12:13:02,5,dijkstra_all_pairs,0.0000000000
2024-10-26 12:13:02,5,floyd_warshall,0.0000000000
2024-10-26 12:13:03,5,dijkstra_all_pairs,0.0000000000
2024-10-26 12:13:03,5,floyd_warshall,0.0000000000
2024-10-26 12:13:03,7,dijkstra_all_pairs,0.0009691715
2024-10-26 12:13:03,7,floyd_warshall,0.0000000000
2024-10-26 12:13:04,7,dijkstra_all_pairs,0.0009965897
2024-10-26 12:13:04,7,floyd_warshall,0.0000000000
2024-10-26 12:13:05,7,dijkstra_all_pairs,0.0000000000
2024-10-26 12:13:05,7,floyd_warshall,0.0009963512
2024-10-26 12:13:06,9,dijkstra_all_pairs,0.0019931793
2024-10-26 12:13:06,9,floyd_warshall,0.0000000000
2024-10-26 12:13:07,9,dijkstra_all_pairs,0.0010058880
2024-10-26 12:13:07,9,floyd_warshall,0.0010111332
2024-10-26 12:13:08,9,dijkstra_all_pairs,0.0000000000
2024-10-26 12:13:08,9,floyd_warshall,0.0016906261
2024-10-26 12:13:09,11,dijkstra_all_pairs,0.0019919872
2024-10-26 12:13:09,11,floyd_warshall,0.0019941330
2024-10-26 12:13:09,11,dijkstra_all_pairs,0.0019938946
2024-10-26 12:13:09,11,floyd_warshall,0.0012245178
2024-10-26 12:13:10,11,dijkstra_all_pairs,0.0022263527
2024-10-26 12:13:10,11,floyd_warshall,0.0009849072
2024-10-26 12:13:12,13,dijkstra_all_pairs,0.0029828548
2024-10-26 12:13:12,13,floyd_warshall,0.0019476414
2024-10-26 12:13:13,13,dijkstra_all_pairs,0.0037772655
2024-10-26 12:13:13,13,floyd_warshall,0.0021612644
2024-10-26 12:13:14,13,dijkstra_all_pairs,0.0050101280
2024-10-26 12:13:14,13,floyd_warshall,0.0010793209
2024-10-26 12:13:15,15,dijkstra_all_pairs,0.0053009987
2024-10-26 12:13:15,15,floyd_warshall,0.0029904842
2024-10-26 12:13:17,15,dijkstra_all_pairs,0.0046043396
2024-10-26 12:13:17,15,floyd_warshall,0.0030291080
2024-10-26 12:13:18,15,dijkstra_all_pairs,0.0055928230
2024-10-26 12:13:18,15,floyd_warshall,0.0031912327
