Timestamp,Matrix Size,Algorithm,Time Taken (s)
2024-10-26 12:07:33,3,dijkstra_all_pairs,0.0000000000
2024-10-26 12:07:33,3,floyd_warshall,0.0000000000
2024-10-26 12:07:33,3,dijkstra_all_pairs,0.0000000000
2024-10-26 12:07:33,3,floyd_warshall,0.0000000000
2024-10-26 12:07:34,3,dijkstra_all_pairs,0.0000000000
2024-10-26 12:07:34,3,floyd_warshall,0.0000000000
2024-10-26 12:07:35,5,dijkstra_all_pairs,0.0015017986
2024-10-26 12:07:35,5,floyd_warshall,0.0000000000
2024-10-26 12:07:35,5,dijkstra_all_pairs,0.0000000000
2024-10-26 12:07:35,5,floyd_warshall,0.0014989376
2024-10-26 12:07:36,5,dijkstra_all_pairs,0.0000000000
2024-10-26 12:07:36,5,floyd_warshall,0.0011169910
2024-10-26 12:07:37,7,dijkstra_all_pairs,0.0010745525
2024-10-26 12:07:37,7,floyd_warshall,0.0000000000
2024-10-26 12:07:37,7,dijkstra_all_pairs,0.0010271072
2024-10-26 12:07:37,7,floyd_warshall,0.0000000000
2024-10-26 12:07:38,7,dijkstra_all_pairs,0.0009970665
2024-10-26 12:07:38,7,floyd_warshall,0.0000000000
2024-10-26 12:07:39,9,dijkstra_all_pairs,0.0020029545
2024-10-26 12:07:39,9,floyd_warshall,0.0010092258
2024-10-26 12:07:40,9,dijkstra_all_pairs,0.0009965897
2024-10-26 12:07:40,9,floyd_warshall,0.0009965897
2024-10-26 12:07:41,9,dijkstra_all_pairs,0.0010280609
2024-10-26 12:07:41,9,floyd_warshall,0.0009946823
2024-10-26 12:07:42,11,dijkstra_all_pairs,0.0019967556
2024-10-26 12:07:42,11,floyd_warshall,0.0019881725
2024-10-26 12:07:44,11,dijkstra_all_pairs,0.0091795921
2024-10-26 12:07:44,11,floyd_warshall,0.0029826164
2024-10-26 12:07:45,11,dijkstra_all_pairs,0.0020222664
2024-10-26 12:07:45,11,floyd_warshall,0.0009961128
2024-10-26 12:07:47,13,dijkstra_all_pairs,0.0039851665
2024-10-26 12:07:47,13,floyd_warshall,0.0009906292
2024-10-26 12:07:48,13,dijkstra_all_pairs,0.0055449009
2024-10-26 12:07:48,13,floyd_warshall,0.0035083294
2024-10-26 12:07:50,13,dijkstra_all_pairs,0.0039868355
2024-10-26 12:07:50,13,floyd_warshall,0.0010049343
2024-10-26 12:07:52,15,dijkstra_all_pairs,0.0069334507
2024-10-26 12:07:52,15,floyd_warshall,0.0040183067
2024-10-26 12:07:54,15,dijkstra_all_pairs,0.0097875595
2024-10-26 12:07:54,15,floyd_warshall,0.0040066242
2024-10-26 12:07:56,15,dijkstra_all_pairs,0.0106742382
2024-10-26 12:07:56,15,floyd_warshall,0.0045890808
