Timestamp,Matrix Size,Algorithm,Time Taken (s)
2024-10-27 13:16:44,3,dijkstra_all_pairs,0.0000000000
2024-10-27 13:16:44,3,floyd_warshall,0.0000000000
2024-10-27 13:16:44,3,dijkstra_all_pairs,0.0000000000
2024-10-27 13:16:44,3,floyd_warshall,0.0000000000
2024-10-27 13:16:44,3,dijkstra_all_pairs,0.0000000000
2024-10-27 13:16:44,3,floyd_warshall,0.0000000000
2024-10-27 13:16:44,3,dijkstra_all_pairs,0.0000000000
2024-10-27 13:16:44,3,floyd_warshall,0.0000000000
2024-10-27 13:16:44,3,dijkstra_all_pairs,0.0000000000
2024-10-27 13:16:44,3,floyd_warshall,0.0000000000
2024-10-27 13:16:44,7,dijkstra_all_pairs,0.0015017986
2024-10-27 13:16:44,7,floyd_warshall,0.0000000000
2024-10-27 13:16:44,7,dijkstra_all_pairs,0.0012645721
2024-10-27 13:16:44,7,floyd_warshall,0.0000000000
2024-10-27 13:16:44,7,dijkstra_all_pairs,0.0009970665
2024-10-27 13:16:44,7,floyd_warshall,0.0010075569
2024-10-27 13:16:44,7,dijkstra_all_pairs,0.0000000000
2024-10-27 13:16:44,7,floyd_warshall,0.0009851456
2024-10-27 13:16:44,7,dijkstra_all_pairs,0.0009973049
2024-10-27 13:16:44,7,floyd_warshall,0.0000000000
2024-10-27 13:16:44,11,dijkstra_all_pairs,0.0029895306
2024-10-27 13:16:44,11,floyd_warshall,0.0010046959
2024-10-27 13:16:44,11,dijkstra_all_pairs,0.0024991035
2024-10-27 13:16:44,11,floyd_warshall,0.0009961128
2024-10-27 13:16:44,11,dijkstra_all_pairs,0.0019972324
2024-10-27 13:16:44,11,floyd_warshall,0.0019929409
2024-10-27 13:16:44,11,dijkstra_all_pairs,0.0025606155
2024-10-27 13:16:44,11,floyd_warshall,0.0009980202
2024-10-27 13:16:44,11,dijkstra_all_pairs,0.0020017624
2024-10-27 13:16:44,11,floyd_warshall,0.0009992123
2024-10-27 13:16:44,15,dijkstra_all_pairs,0.0053324699
2024-10-27 13:16:44,15,floyd_warshall,0.0029854774
2024-10-27 13:16:44,15,dijkstra_all_pairs,0.0055594444
2024-10-27 13:16:44,15,floyd_warshall,0.0029923916
2024-10-27 13:16:44,15,dijkstra_all_pairs,0.0059890747
2024-10-27 13:16:44,15,floyd_warshall,0.0025293827
2024-10-27 13:16:44,15,dijkstra_all_pairs,0.0060887337
2024-10-27 13:16:44,15,floyd_warshall,0.0027790070
2024-10-27 13:16:44,15,dijkstra_all_pairs,0.0057473183
2024-10-27 13:16:44,15,floyd_warshall,0.0029847622
2024-10-27 13:16:44,19,dijkstra_all_pairs,0.0096309185
2024-10-27 13:16:44,19,floyd_warshall,0.0057752132
2024-10-27 13:16:44,19,dijkstra_all_pairs,0.0096590519
2024-10-27 13:16:44,19,floyd_warshall,0.0056891441
2024-10-27 13:16:44,19,dijkstra_all_pairs,0.0096571445
2024-10-27 13:16:44,19,floyd_warshall,0.0060920715
2024-10-27 13:16:44,19,dijkstra_all_pairs,0.0096156597
2024-10-27 13:16:44,19,floyd_warshall,0.0057554245
2024-10-27 13:16:44,19,dijkstra_all_pairs,0.0097787380
2024-10-27 13:16:44,19,floyd_warshall,0.0059714317
2024-10-27 13:16:44,23,dijkstra_all_pairs,0.0171654224
2024-10-27 13:16:44,23,floyd_warshall,0.0102734566
2024-10-27 13:16:44,23,dijkstra_all_pairs,0.0170407295
2024-10-27 13:16:44,23,floyd_warshall,0.0100665092
2024-10-27 13:16:45,23,dijkstra_all_pairs,0.0159695148
2024-10-27 13:16:45,23,floyd_warshall,0.0101008415
2024-10-27 13:16:45,23,dijkstra_all_pairs,0.0163378716
2024-10-27 13:16:45,23,floyd_warshall,0.0109574795
2024-10-27 13:16:45,23,dijkstra_all_pairs,0.0165739059
2024-10-27 13:16:45,23,floyd_warshall,0.0107293129
2024-10-27 13:16:45,27,dijkstra_all_pairs,0.0251753330
2024-10-27 13:16:45,27,floyd_warshall,0.0158367157
2024-10-27 13:16:45,27,dijkstra_all_pairs,0.0255343914
2024-10-27 13:16:45,27,floyd_warshall,0.0161461830
2024-10-27 13:16:45,27,dijkstra_all_pairs,0.0260071754
2024-10-27 13:16:45,27,floyd_warshall,0.0170838833
2024-10-27 13:16:45,27,dijkstra_all_pairs,0.0261468887
2024-10-27 13:16:45,27,floyd_warshall,0.0165860653
2024-10-27 13:16:45,27,dijkstra_all_pairs,0.0253303051
2024-10-27 13:16:45,27,floyd_warshall,0.0171291828
2024-10-27 13:16:45,31,dijkstra_all_pairs,0.0381915569
2024-10-27 13:16:45,31,floyd_warshall,0.0247001648
2024-10-27 13:16:45,31,dijkstra_all_pairs,0.0383913517
2024-10-27 13:16:45,31,floyd_warshall,0.0254771709
2024-10-27 13:16:45,31,dijkstra_all_pairs,0.0369157791
2024-10-27 13:16:45,31,floyd_warshall,0.0244660378
2024-10-27 13:16:45,31,dijkstra_all_pairs,0.0371265411
2024-10-27 13:16:45,31,floyd_warshall,0.0242853165
2024-10-27 13:16:45,31,dijkstra_all_pairs,0.0388414860
2024-10-27 13:16:45,31,floyd_warshall,0.0249855518
2024-10-27 13:16:45,35,dijkstra_all_pairs,0.0529818535
2024-10-27 13:16:45,35,floyd_warshall,0.0364451408
2024-10-27 13:16:45,35,dijkstra_all_pairs,0.0536327362
2024-10-27 13:16:45,35,floyd_warshall,0.0365979671
2024-10-27 13:16:45,35,dijkstra_all_pairs,0.0538127422
2024-10-27 13:16:45,35,floyd_warshall,0.0363671780
2024-10-27 13:16:45,35,dijkstra_all_pairs,0.0532770157
2024-10-27 13:16:45,35,floyd_warshall,0.0357103348
2024-10-27 13:16:46,35,dijkstra_all_pairs,0.0524003506
2024-10-27 13:16:46,35,floyd_warshall,0.0359160900
2024-10-27 13:16:46,39,dijkstra_all_pairs,0.0702345371
2024-10-27 13:16:46,39,floyd_warshall,0.0485939980
2024-10-27 13:16:46,39,dijkstra_all_pairs,0.0756728649
2024-10-27 13:16:46,39,floyd_warshall,0.0496628284
2024-10-27 13:16:46,39,dijkstra_all_pairs,0.0748751163
2024-10-27 13:16:46,39,floyd_warshall,0.0507404804
2024-10-27 13:16:46,39,dijkstra_all_pairs,0.0750484467
2024-10-27 13:16:46,39,floyd_warshall,0.0506255627
2024-10-27 13:16:46,39,dijkstra_all_pairs,0.0753450394
2024-10-27 13:16:46,39,floyd_warshall,0.0498604774
2024-10-27 13:16:46,43,dijkstra_all_pairs,0.1002016068
2024-10-27 13:16:46,43,floyd_warshall,0.0651090145
2024-10-27 13:16:47,43,dijkstra_all_pairs,0.0982081890
2024-10-27 13:16:47,43,floyd_warshall,0.0633320808
2024-10-27 13:16:47,43,dijkstra_all_pairs,0.0960576534
2024-10-27 13:16:47,43,floyd_warshall,0.0671710968
2024-10-27 13:16:47,43,dijkstra_all_pairs,0.0963921547
2024-10-27 13:16:47,43,floyd_warshall,0.0647628307
2024-10-27 13:16:47,43,dijkstra_all_pairs,0.0965938568
2024-10-27 13:16:47,43,floyd_warshall,0.0655028820
2024-10-27 13:16:47,47,dijkstra_all_pairs,0.1259064674
2024-10-27 13:16:47,47,floyd_warshall,0.0843417645
2024-10-27 13:16:47,47,dijkstra_all_pairs,0.1241998672
2024-10-27 13:16:47,47,floyd_warshall,0.0849621296
2024-10-27 13:16:48,47,dijkstra_all_pairs,0.1224274635
2024-10-27 13:16:48,47,floyd_warshall,0.0851445198
2024-10-27 13:16:48,47,dijkstra_all_pairs,0.1265616417
2024-10-27 13:16:48,47,floyd_warshall,0.0840973854
2024-10-27 13:16:48,47,dijkstra_all_pairs,0.1276180744
2024-10-27 13:16:48,47,floyd_warshall,0.0857734680
2024-10-27 13:16:48,51,dijkstra_all_pairs,0.1554248333
2024-10-27 13:16:48,51,floyd_warshall,0.1103806496
2024-10-27 13:16:49,51,dijkstra_all_pairs,0.1581666470
2024-10-27 13:16:49,51,floyd_warshall,0.1136486530
2024-10-27 13:16:49,51,dijkstra_all_pairs,0.1627128124
2024-10-27 13:16:49,51,floyd_warshall,0.1137030125
2024-10-27 13:16:49,51,dijkstra_all_pairs,0.1570377350
2024-10-27 13:16:49,51,floyd_warshall,0.1082208157
2024-10-27 13:16:49,51,dijkstra_all_pairs,0.1574561596
2024-10-27 13:16:49,51,floyd_warshall,0.1107454300
2024-10-27 13:16:50,55,dijkstra_all_pairs,0.1952519417
2024-10-27 13:16:50,55,floyd_warshall,0.1379663944
2024-10-27 13:16:50,55,dijkstra_all_pairs,0.1935071945
2024-10-27 13:16:50,55,floyd_warshall,0.1390111446
2024-10-27 13:16:50,55,dijkstra_all_pairs,0.2033264637
2024-10-27 13:16:50,55,floyd_warshall,0.1387822628
2024-10-27 13:16:51,55,dijkstra_all_pairs,0.2029218674
2024-10-27 13:16:51,55,floyd_warshall,0.1435158253
2024-10-27 13:16:51,55,dijkstra_all_pairs,0.2017731667
