Timestamp,Matrix Size,Algorithm,Time Taken (s)
2024-10-27 15:21:36,3,dijkstra_all_pairs,0.0000000000
2024-10-27 15:21:36,3,floyd_warshall,0.0000000000
2024-10-27 15:21:36,3,dijkstra_all_pairs,0.0000000000
2024-10-27 15:21:36,3,floyd_warshall,0.0000000000
2024-10-27 15:21:36,3,dijkstra_all_pairs,0.0000000000
2024-10-27 15:21:36,3,floyd_warshall,0.0010595322
2024-10-27 15:21:36,3,dijkstra_all_pairs,0.0000000000
2024-10-27 15:21:36,3,floyd_warshall,0.0000000000
2024-10-27 15:21:36,3,dijkstra_all_pairs,0.0000000000
2024-10-27 15:21:36,3,floyd_warshall,0.0000000000
2024-10-27 15:21:36,3,dijkstra_all_pairs,0.0000000000
2024-10-27 15:21:36,3,floyd_warshall,0.0000000000
2024-10-27 15:21:36,3,dijkstra_all_pairs,0.0000000000
2024-10-27 15:21:36,3,floyd_warshall,0.0000000000
2024-10-27 15:21:36,3,dijkstra_all_pairs,0.0010583401
2024-10-27 15:21:36,3,floyd_warshall,0.0000000000
2024-10-27 15:21:36,3,dijkstra_all_pairs,0.0000000000
2024-10-27 15:21:36,3,floyd_warshall,0.0000000000
2024-10-27 15:21:36,3,dijkstra_all_pairs,0.0000000000
2024-10-27 15:21:36,3,floyd_warshall,0.0000000000
2024-10-27 15:21:36,7,dijkstra_all_pairs,0.0009779930
2024-10-27 15:21:36,7,floyd_warshall,0.0000000000
2024-10-27 15:21:36,7,dijkstra_all_pairs,0.0012910366
2024-10-27 15:21:36,7,floyd_warshall,0.0000000000
2024-10-27 15:21:36,7,dijkstra_all_pairs,0.0010845661
2024-10-27 15:21:36,7,floyd_warshall,0.0000000000
2024-10-27 15:21:36,7,dijkstra_all_pairs,0.0000000000
2024-10-27 15:21:36,7,floyd_warshall,0.0015025139
2024-10-27 15:21:36,7,dijkstra_all_pairs,0.0010058880
2024-10-27 15:21:36,7,floyd_warshall,0.0000000000
2024-10-27 15:21:36,7,dijkstra_all_pairs,0.0009963512
2024-10-27 15:21:36,7,floyd_warshall,0.0000000000
2024-10-27 15:21:36,7,dijkstra_all_pairs,0.0009963512
2024-10-27 15:21:36,7,floyd_warshall,0.0009965897
2024-10-27 15:21:36,7,dijkstra_all_pairs,0.0000000000
2024-10-27 15:21:36,7,floyd_warshall,0.0009965897
2024-10-27 15:21:36,7,dijkstra_all_pairs,0.0005013943
2024-10-27 15:21:36,7,floyd_warshall,0.0000000000
2024-10-27 15:21:36,7,dijkstra_all_pairs,0.0000000000
2024-10-27 15:21:36,7,floyd_warshall,0.0009970665
2024-10-27 15:21:36,11,dijkstra_all_pairs,0.0024976730
2024-10-27 15:21:36,11,floyd_warshall,0.0010275841
2024-10-27 15:21:36,11,dijkstra_all_pairs,0.0019929409
2024-10-27 15:21:36,11,floyd_warshall,0.0019931793
2024-10-27 15:21:36,11,dijkstra_all_pairs,0.0024960041
2024-10-27 15:21:36,11,floyd_warshall,0.0009965897
2024-10-27 15:21:36,11,dijkstra_all_pairs,0.0024950504
2024-10-27 15:21:36,11,floyd_warshall,0.0019946098
2024-10-27 15:21:36,11,dijkstra_all_pairs,0.0025820732
2024-10-27 15:21:36,11,floyd_warshall,0.0009977818
2024-10-27 15:21:36,11,dijkstra_all_pairs,0.0022544861
2024-10-27 15:21:36,11,floyd_warshall,0.0025310516
2024-10-27 15:21:36,11,dijkstra_all_pairs,0.0019931793
2024-10-27 15:21:36,11,floyd_warshall,0.0019931793
2024-10-27 15:21:36,11,dijkstra_all_pairs,0.0024960041
2024-10-27 15:21:36,11,floyd_warshall,0.0009963512
2024-10-27 15:21:36,11,dijkstra_all_pairs,0.0014986992
2024-10-27 15:21:36,11,floyd_warshall,0.0009965897
2024-10-27 15:21:36,11,dijkstra_all_pairs,0.0024945736
2024-10-27 15:21:36,11,floyd_warshall,0.0009977818
2024-10-27 15:21:36,15,dijkstra_all_pairs,0.0056748390
2024-10-27 15:21:36,15,floyd_warshall,0.0023736954
2024-10-27 15:21:36,15,dijkstra_all_pairs,0.0046479702
2024-10-27 15:21:36,15,floyd_warshall,0.0030827522
2024-10-27 15:21:36,15,dijkstra_all_pairs,0.0062267780
2024-10-27 15:21:36,15,floyd_warshall,0.0031013489
2024-10-27 15:21:36,15,dijkstra_all_pairs,0.0049960613
2024-10-27 15:21:36,15,floyd_warshall,0.0034921169
2024-10-27 15:21:36,15,dijkstra_all_pairs,0.0058679581
2024-10-27 15:21:36,15,floyd_warshall,0.0028471947
2024-10-27 15:21:36,15,dijkstra_all_pairs,0.0051040649
2024-10-27 15:21:36,15,floyd_warshall,0.0021948814
2024-10-27 15:21:36,15,dijkstra_all_pairs,0.0049848557
2024-10-27 15:21:36,15,floyd_warshall,0.0029909611
2024-10-27 15:21:36,15,dijkstra_all_pairs,0.0044894218
2024-10-27 15:21:36,15,floyd_warshall,0.0034959316
2024-10-27 15:21:36,15,dijkstra_all_pairs,0.0056018829
2024-10-27 15:21:36,15,floyd_warshall,0.0025320053
2024-10-27 15:21:36,15,dijkstra_all_pairs,0.0048651695
2024-10-27 15:21:36,15,floyd_warshall,0.0035603046
2024-10-27 15:21:36,19,dijkstra_all_pairs,0.0100789070
2024-10-27 15:21:36,19,floyd_warshall,0.0066065788
2024-10-27 15:21:36,19,dijkstra_all_pairs,0.0100796223
2024-10-27 15:21:36,19,floyd_warshall,0.0061194897
2024-10-27 15:21:36,19,dijkstra_all_pairs,0.0110096931
2024-10-27 15:21:36,19,floyd_warshall,0.0056777000
2024-10-27 15:21:36,19,dijkstra_all_pairs,0.0101106167
2024-10-27 15:21:36,19,floyd_warshall,0.0064818859
2024-10-27 15:21:36,19,dijkstra_all_pairs,0.0100929737
2024-10-27 15:21:36,19,floyd_warshall,0.0061144829
2024-10-27 15:21:36,19,dijkstra_all_pairs,0.0104274750
2024-10-27 15:21:36,19,floyd_warshall,0.0056962967
2024-10-27 15:21:36,19,dijkstra_all_pairs,0.0099513531
2024-10-27 15:21:36,19,floyd_warshall,0.0064942837
2024-10-27 15:21:36,19,dijkstra_all_pairs,0.0106296539
2024-10-27 15:21:36,19,floyd_warshall,0.0051727295
2024-10-27 15:21:36,19,dijkstra_all_pairs,0.0100419521
2024-10-27 15:21:36,19,floyd_warshall,0.0065741539
2024-10-27 15:21:36,19,dijkstra_all_pairs,0.0102260113
2024-10-27 15:21:36,19,floyd_warshall,0.0069477558
2024-10-27 15:21:36,23,dijkstra_all_pairs,0.0174961090
2024-10-27 15:21:36,23,floyd_warshall,0.0102357864
2024-10-27 15:21:36,23,dijkstra_all_pairs,0.0168356895
2024-10-27 15:21:36,23,floyd_warshall,0.0107851028
2024-10-27 15:21:37,23,dijkstra_all_pairs,0.0166835785
2024-10-27 15:21:37,23,floyd_warshall,0.0099020004
2024-10-27 15:21:37,23,dijkstra_all_pairs,0.0178058147
2024-10-27 15:21:37,23,floyd_warshall,0.0105617046
2024-10-27 15:21:37,23,dijkstra_all_pairs,0.0179491043
2024-10-27 15:21:37,23,floyd_warshall,0.0115940571
2024-10-27 15:21:37,23,dijkstra_all_pairs,0.0177745819
2024-10-27 15:21:37,23,floyd_warshall,0.0103886127
2024-10-27 15:21:37,23,dijkstra_all_pairs,0.0169093609
2024-10-27 15:21:37,23,floyd_warshall,0.0104691982
2024-10-27 15:21:37,23,dijkstra_all_pairs,0.0154130459
2024-10-27 15:21:37,23,floyd_warshall,0.0110208988
2024-10-27 15:21:37,23,dijkstra_all_pairs,0.0182356834
2024-10-27 15:21:37,23,floyd_warshall,0.0104212761
2024-10-27 15:21:37,23,dijkstra_all_pairs,0.0162787437
2024-10-27 15:21:37,23,floyd_warshall,0.0101792812
2024-10-27 15:21:37,27,dijkstra_all_pairs,0.0268626213
2024-10-27 15:21:37,27,floyd_warshall,0.0169291496
2024-10-27 15:21:37,27,dijkstra_all_pairs,0.0267119408
2024-10-27 15:21:37,27,floyd_warshall,0.0166504383
2024-10-27 15:21:37,27,dijkstra_all_pairs,0.0266947746
2024-10-27 15:21:37,27,floyd_warshall,0.0176711082
2024-10-27 15:21:37,27,dijkstra_all_pairs,0.0263690948
2024-10-27 15:21:37,27,floyd_warshall,0.0157277584
2024-10-27 15:21:37,27,dijkstra_all_pairs,0.0271766186
2024-10-27 15:21:37,27,floyd_warshall,0.0167460442
2024-10-27 15:21:37,27,dijkstra_all_pairs,0.0263044834
2024-10-27 15:21:37,27,floyd_warshall,0.0166466236
2024-10-27 15:21:37,27,dijkstra_all_pairs,0.0262913704
2024-10-27 15:21:37,27,floyd_warshall,0.0171349049
2024-10-27 15:21:37,27,dijkstra_all_pairs,0.0300381184
2024-10-27 15:21:37,27,floyd_warshall,0.0198607445
2024-10-27 15:21:37,27,dijkstra_all_pairs,0.0311756134
2024-10-27 15:21:37,27,floyd_warshall,0.0188372135
2024-10-27 15:21:37,27,dijkstra_all_pairs,0.0281169415
2024-10-27 15:21:37,27,floyd_warshall,0.0159473419
2024-10-27 15:21:37,31,dijkstra_all_pairs,0.0386660099
2024-10-27 15:21:37,31,floyd_warshall,0.0256965160
2024-10-27 15:21:37,31,dijkstra_all_pairs,0.0400462151
2024-10-27 15:21:37,31,floyd_warshall,0.0249009132
2024-10-27 15:21:37,31,dijkstra_all_pairs,0.0395407677
2024-10-27 15:21:37,31,floyd_warshall,0.0262353420
2024-10-27 15:21:37,31,dijkstra_all_pairs,0.0387930870
2024-10-27 15:21:37,31,floyd_warshall,0.0264158249
2024-10-27 15:21:37,31,dijkstra_all_pairs,0.0396397114
2024-10-27 15:21:37,31,floyd_warshall,0.0254728794
2024-10-27 15:21:38,31,dijkstra_all_pairs,0.0400772095
2024-10-27 15:21:38,31,floyd_warshall,0.0261640549
2024-10-27 15:21:38,31,dijkstra_all_pairs,0.0393784046
2024-10-27 15:21:38,31,floyd_warshall,0.0252182484
2024-10-27 15:21:38,31,dijkstra_all_pairs,0.0401659012
2024-10-27 15:21:38,31,floyd_warshall,0.0267889500
2024-10-27 15:21:38,31,dijkstra_all_pairs,0.0402681828
2024-10-27 15:21:38,31,floyd_warshall,0.0237646103
2024-10-27 15:21:38,31,dijkstra_all_pairs,0.0361580849
2024-10-27 15:21:38,31,floyd_warshall,0.0261116028
2024-10-27 15:21:38,35,dijkstra_all_pairs,0.0569920540
2024-10-27 15:21:38,35,floyd_warshall,0.0364589691
2024-10-27 15:21:38,35,dijkstra_all_pairs,0.0549523830
2024-10-27 15:21:38,35,floyd_warshall,0.0358541012
2024-10-27 15:21:38,35,dijkstra_all_pairs,0.0579769611
2024-10-27 15:21:38,35,floyd_warshall,0.0381290913
2024-10-27 15:21:38,35,dijkstra_all_pairs,0.0536990166
2024-10-27 15:21:38,35,floyd_warshall,0.0357689857
2024-10-27 15:21:38,35,dijkstra_all_pairs,0.0566427708
2024-10-27 15:21:38,35,floyd_warshall,0.0385997295
2024-10-27 15:21:38,35,dijkstra_all_pairs,0.0566797256
2024-10-27 15:21:38,35,floyd_warshall,0.0393869877
