Timestamp,Matrix Size,Algorithm,Time Taken (s)
2024-10-26 11:10:42,3,dijkstra_all_pairs,0.0009973049
2024-10-26 11:10:42,3,floyd_warshall,0.0000000000
2024-10-26 11:10:42,3,dijkstra_all_pairs,0.0000000000
2024-10-26 11:10:42,3,floyd_warshall,0.0000000000
2024-10-26 11:10:43,3,dijkstra_all_pairs,0.0000000000
2024-10-26 11:10:43,3,floyd_warshall,0.0000000000
2024-10-26 11:10:43,5,dijkstra_all_pairs,0.0000000000
2024-10-26 11:10:43,5,floyd_warshall,0.0000000000
2024-10-26 11:10:44,5,dijkstra_all_pairs,0.0010075569
2024-10-26 11:10:44,5,floyd_warshall,0.0000000000
2024-10-26 11:10:45,5,dijkstra_all_pairs,0.0005068779
2024-10-26 11:10:45,5,floyd_warshall,0.0000000000
2024-10-26 11:10:46,7,dijkstra_all_pairs,0.0000000000
2024-10-26 11:10:46,7,floyd_warshall,0.0009970665
2024-10-26 11:10:46,7,dijkstra_all_pairs,0.0015056133
2024-10-26 11:10:46,7,floyd_warshall,0.0010375977
2024-10-26 11:10:47,7,dijkstra_all_pairs,0.0009884834
2024-10-26 11:10:47,7,floyd_warshall,0.0000000000
2024-10-26 11:10:48,9,dijkstra_all_pairs,0.0005972385
2024-10-26 11:10:48,9,floyd_warshall,0.0012047291
2024-10-26 11:10:49,9,dijkstra_all_pairs,0.0010185242
2024-10-26 11:10:49,9,floyd_warshall,0.0020012856
2024-10-26 11:10:50,9,dijkstra_all_pairs,0.0022621155
2024-10-26 11:10:50,9,floyd_warshall,0.0000000000
2024-10-26 11:10:51,11,dijkstra_all_pairs,0.0020232201
2024-10-26 11:10:51,11,floyd_warshall,0.0009965897
2024-10-26 11:10:52,11,dijkstra_all_pairs,0.0019600391
2024-10-26 11:10:52,11,floyd_warshall,0.0016880035
2024-10-26 11:10:53,11,dijkstra_all_pairs,0.0022656918
2024-10-26 11:10:53,11,floyd_warshall,0.0019834042
2024-10-26 11:10:54,13,dijkstra_all_pairs,0.0029857159
2024-10-26 11:10:54,13,floyd_warshall,0.0025012493
2024-10-26 11:10:55,13,dijkstra_all_pairs,0.0030002594
2024-10-26 11:10:55,13,floyd_warshall,0.0019934177
2024-10-26 11:10:56,13,dijkstra_all_pairs,0.0041325092
2024-10-26 11:10:56,13,floyd_warshall,0.0019934177
2024-10-26 11:10:58,15,dijkstra_all_pairs,0.0057361126
2024-10-26 11:10:58,15,floyd_warshall,0.0029881001
2024-10-26 11:10:59,15,dijkstra_all_pairs,0.0049836636
2024-10-26 11:10:59,15,floyd_warshall,0.0035486221
2024-10-26 11:11:00,15,dijkstra_all_pairs,0.0056154728
2024-10-26 11:11:00,15,floyd_warshall,0.0032312870
