Timestamp,Matrix Size,Algorithm,Time Taken (s)
2024-10-27 15:17:36,3,dijkstra_all_pairs,0.0000000000
2024-10-27 15:17:36,3,floyd_warshall,0.0000000000
2024-10-27 15:17:36,3,dijkstra_all_pairs,0.0000000000
2024-10-27 15:17:36,3,floyd_warshall,0.0000000000
2024-10-27 15:17:36,3,dijkstra_all_pairs,0.0000000000
2024-10-27 15:17:36,3,floyd_warshall,0.0000000000
2024-10-27 15:17:36,3,dijkstra_all_pairs,0.0000000000
2024-10-27 15:17:36,3,floyd_warshall,0.0000000000
2024-10-27 15:17:36,3,dijkstra_all_pairs,0.0009968281
2024-10-27 15:17:36,3,floyd_warshall,0.0000000000
2024-10-27 15:17:36,5,dijkstra_all_pairs,0.0000000000
2024-10-27 15:17:36,5,floyd_warshall,0.0000000000
2024-10-27 15:17:36,5,dijkstra_all_pairs,0.0009963512
2024-10-27 15:17:36,5,floyd_warshall,0.0000000000
2024-10-27 15:17:36,5,dijkstra_all_pairs,0.0000000000
2024-10-27 15:17:36,5,floyd_warshall,0.0000000000
2024-10-27 15:17:36,5,dijkstra_all_pairs,0.0015020370
2024-10-27 15:17:36,5,floyd_warshall,0.0000000000
2024-10-27 15:17:36,5,dijkstra_all_pairs,0.0000000000
2024-10-27 15:17:36,5,floyd_warshall,0.0009982586
2024-10-27 15:17:36,7,dijkstra_all_pairs,0.0009963512
2024-10-27 15:17:36,7,floyd_warshall,0.0000000000
2024-10-27 15:17:36,7,dijkstra_all_pairs,0.0009982586
2024-10-27 15:17:36,7,floyd_warshall,0.0000000000
2024-10-27 15:17:36,7,dijkstra_all_pairs,0.0009963512
2024-10-27 15:17:36,7,floyd_warshall,0.0000000000
2024-10-27 15:17:36,7,dijkstra_all_pairs,0.0014977455
2024-10-27 15:17:36,7,floyd_warshall,0.0009987354
2024-10-27 15:17:36,7,dijkstra_all_pairs,0.0009965897
2024-10-27 15:17:36,7,floyd_warshall,0.0000000000
2024-10-27 15:17:36,9,dijkstra_all_pairs,0.0009965897
2024-10-27 15:17:36,9,floyd_warshall,0.0015151501
2024-10-27 15:17:36,9,dijkstra_all_pairs,0.0020017624
2024-10-27 15:17:36,9,floyd_warshall,0.0000000000
2024-10-27 15:17:36,9,dijkstra_all_pairs,0.0010387897
2024-10-27 15:17:36,9,floyd_warshall,0.0010495186
2024-10-27 15:17:36,9,dijkstra_all_pairs,0.0011694431
2024-10-27 15:17:36,9,floyd_warshall,0.0010049343
2024-10-27 15:17:36,9,dijkstra_all_pairs,0.0009882450
2024-10-27 15:17:36,9,floyd_warshall,0.0010097027
2024-10-27 15:17:36,11,dijkstra_all_pairs,0.0019803047
