Timestamp,Matrix Size,Algorithm,Time Taken (s)
2024-10-26 11:55:52,3,dijkstra_all_pairs,0.0000000000
2024-10-26 11:55:52,3,floyd_warshall,0.0000000000
2024-10-26 11:55:52,3,dijkstra_all_pairs,0.0000000000
2024-10-26 11:55:52,3,floyd_warshall,0.0000000000
2024-10-26 11:55:53,3,dijkstra_all_pairs,0.0000000000
2024-10-26 11:55:53,3,floyd_warshall,0.0000000000
2024-10-26 11:55:53,5,dijkstra_all_pairs,0.0000000000
2024-10-26 11:55:53,5,floyd_warshall,0.0000000000
2024-10-26 11:55:54,5,dijkstra_all_pairs,0.0000000000
2024-10-26 11:55:54,5,floyd_warshall,0.0000000000
2024-10-26 11:55:55,5,dijkstra_all_pairs,0.0000000000
2024-10-26 11:55:55,5,floyd_warshall,0.0000000000
2024-10-26 11:55:55,7,dijkstra_all_pairs,0.0010111332
2024-10-26 11:55:55,7,floyd_warshall,0.0000000000
2024-10-26 11:55:56,7,dijkstra_all_pairs,0.0000000000
2024-10-26 11:55:56,7,floyd_warshall,0.0009965897
2024-10-26 11:55:57,7,dijkstra_all_pairs,0.0010068417
2024-10-26 11:55:57,7,floyd_warshall,0.0000000000
2024-10-26 11:55:58,9,dijkstra_all_pairs,0.0022346973
2024-10-26 11:55:58,9,floyd_warshall,0.0000000000
2024-10-26 11:55:59,9,dijkstra_all_pairs,0.0019931793
2024-10-26 11:55:59,9,floyd_warshall,0.0005955696
2024-10-26 11:56:00,9,dijkstra_all_pairs,0.0009927750
2024-10-26 11:56:00,9,floyd_warshall,0.0009968281
2024-10-26 11:56:00,11,dijkstra_all_pairs,0.0019936562
2024-10-26 11:56:00,11,floyd_warshall,0.0014126301
2024-10-26 11:56:01,11,dijkstra_all_pairs,0.0020027161
2024-10-26 11:56:01,11,floyd_warshall,0.0014984608
2024-10-26 11:56:02,11,dijkstra_all_pairs,0.0020391941
2024-10-26 11:56:02,11,floyd_warshall,0.0010151863
2024-10-26 11:56:03,13,dijkstra_all_pairs,0.0035262108
2024-10-26 11:56:03,13,floyd_warshall,0.0019924641
2024-10-26 11:56:05,13,dijkstra_all_pairs,0.0035557747
2024-10-26 11:56:05,13,floyd_warshall,0.0025079250
2024-10-26 11:56:06,13,dijkstra_all_pairs,0.0025978088
2024-10-26 11:56:06,13,floyd_warshall,0.0019910336
2024-10-26 11:56:07,15,dijkstra_all_pairs,0.0051226616
2024-10-26 11:56:07,15,floyd_warshall,0.0034914017
2024-10-26 11:56:08,15,dijkstra_all_pairs,0.0055305958
2024-10-26 11:56:08,15,floyd_warshall,0.0030550957
2024-10-26 11:56:10,15,dijkstra_all_pairs,0.0049939156
2024-10-26 11:56:10,15,floyd_warshall,0.0034854412
